-195.404, -491.596, 23.913, 166.828
-195.792, -493.955, 23.907, 167.161
-196.175, -496.308, 23.808, 167.494
-196.550, -498.647, 23.626, 167.827
-196.916, -500.965, 23.384, 168.160
-197.275, -503.258, 23.114, 168.493
-197.625, -505.526, 22.846, 168.826
-197.967, -507.769, 22.604, 169.159
-198.302, -509.992, 22.402, 169.492
-198.630, -512.199, 22.246, 169.825
-198.953, -514.394, 22.137, 170.158
-199.272, -516.582, 22.074, 170.491
-199.586, -518.766, 22.051, 170.824
-199.897, -520.951, 22.063, 171.157
-200.206, -523.138, 22.101, 171.490
-200.512, -525.331, 22.162, 171.823
-200.816, -527.532, 22.238, 172.156
-201.117, -529.741, 22.322, 172.489
-201.417, -531.958, 22.405, 172.822
-201.713, -534.183, 22.473, 173.155
-202.007, -536.414, 22.509, 173.488
-202.297, -538.645, 22.491, 173.821
-202.583, -540.870, 22.400, 174.154
-202.863, -543.082, 22.229, 174.487
-203.137, -545.272, 21.988, 174.820
-203.404, -547.437, 21.698, 175.153
-203.663, -549.571, 21.387, 175.486
-203.916, -551.676, 21.081, 175.819
-204.161, -553.753, 20.801, 176.152
-204.401, -555.805, 20.561, 176.485
-204.634, -557.836, 20.369, 176.818
-204.862, -559.852, 20.226, 177.151
-205.086, -561.858, 20.129, 177.484
-205.306, -563.856, 20.072, 177.817
-205.522, -565.851, 20.048, 178.150
-205.735, -567.845, 20.047, 178.483
-205.945, -569.840, 20.059, 178.816
-206.152, -571.837, 20.074, 179.149
-206.356, -573.835, 20.081, 179.482
-206.557, -575.832, 20.067, 179.815
-206.754, -577.827, 20.021, 180.148
-206.947, -579.814, 19.935, 180.481
-207.135, -581.791, 19.808, 180.814
-207.317, -583.753, 19.646, 181.147
-207.494, -585.698, 19.457, 181.480
-207.665, -587.624, 19.258, 181.813
-207.830, -589.531, 19.060, 182.146
-207.990, -591.419, 18.877, 182.479
-208.144, -593.291, 18.717, 182.812
-208.293, -595.149, 18.584, 183.145
-208.437, -596.996, 18.479, 183.478
-208.577, -598.834, 18.400, 183.811
-208.711, -600.667, 18.344, 184.144
-208.841, -602.494, 18.303, 184.477
-208.967, -604.319, 18.271, 184.810
-209.087, -606.141, 18.240, 185.143
-209.203, -607.959, 18.203, 185.476
-209.313, -609.773, 18.152, 185.809
-209.418, -611.582, 18.084, 186.142
-209.517, -613.382, 17.995, 186.475
-209.610, -615.173, 17.887, 186.808
-209.696, -616.952, 17.763, 187.141
-209.776, -618.718, 17.629, 187.474
-209.848, -620.471, 17.493, 187.807
-209.914, -622.211, 17.360, 188.140
-209.972, -623.939, 17.236, 188.473
-210.022, -625.655, 17.124, 188.806
-210.063, -627.361, 17.027, 189.139
-210.096, -629.059, 16.945, 189.472
-210.121, -630.749, 16.874, 189.805
-210.136, -632.433, 16.813, 190.138
-210.140, -634.112, 16.757, 190.471
-210.134, -635.784, 16.702, 190.804
-210.115, -637.451, 16.643, 191.137
-210.082, -639.111, 16.579, 191.470
-210.035, -640.764, 16.506, 191.803
-209.971, -642.408, 16.424, 192.136
-209.890, -644.043, 16.333, 192.469
-209.791, -645.667, 16.236, 192.802
-209.671, -647.280, 16.134, 193.135
-209.532, -648.881, 16.033, 193.468
-209.373, -650.471, 15.933, 193.801
-209.198, -652.048, 15.839, 194.134
-209.005, -653.615, 15.751, 194.467
-208.794, -655.171, 15.669, 194.800
-208.568, -656.717, 15.593, 195.133
-208.326, -658.253, 15.522, 195.466
-208.071, -659.780, 15.455, 195.799
-207.800, -661.298, 15.389, 196.132
-207.515, -662.806, 15.322, 196.465
-207.216, -664.304, 15.253, 196.798
-206.904, -665.793, 15.181, 197.131
-206.577, -667.270, 15.105, 197.464
-206.237, -668.737, 15.027, 197.797
-205.883, -670.192, 14.945, 198.130
-205.515, -671.636, 14.863, 198.463
-205.133, -673.067, 14.781, 198.796
-204.738, -674.486, 14.700, 199.129
-204.326, -675.892, 14.620, 199.462
-203.901, -677.286, 14.544, 199.795
-203.458, -678.666, 14.470, 200.128
-203.000, -680.034, 14.398, 200.461
-202.523, -681.388, 14.329, 200.794
-202.030, -682.729, 14.261, 201.127
-201.518, -684.055, 14.193, 201.460
-200.987, -685.367, 14.126, 201.793
-200.440, -686.664, 14.058, 202.126
-199.874, -687.946, 13.988, 202.459
-199.290, -689.212, 13.918, 202.792
-198.685, -690.460, 13.845, 203.125
-198.060, -691.691, 13.773, 203.458
-197.413, -692.901, 13.698, 203.791
-196.745, -694.091, 13.626, 204.124
-196.057, -695.262, 13.555, 204.457
-195.347, -696.411, 13.483, 204.790
-194.617, -697.539, 13.414, 205.123
-193.868, -698.646, 13.347, 205.456
-193.096, -699.729, 13.278, 205.789
-192.305, -700.789, 13.211, 206.122
-191.489, -701.822, 13.141, 206.455
-190.651, -702.828, 13.075, 206.788
-189.794, -703.809, 13.010, 207.121
-188.914, -704.760, 12.941, 207.454
-188.013, -705.683, 12.875, 207.787
-187.094, -706.578, 12.810, 208.120
-186.155, -707.441, 12.740, 208.453
-185.197, -708.273, 12.673, 208.786
-184.223, -709.076, 12.607, 209.119
-183.231, -709.845, 12.537, 209.452
-182.222, -710.580, 12.470, 209.785
-181.198, -711.284, 12.405, 210.118
-180.159, -711.951, 12.336, 210.451
-179.105, -712.582, 12.270, 210.784
-178.038, -713.179, 12.207, 211.117
-176.958, -713.735, 12.139, 211.450
-175.865, -714.252, 12.075, 211.783
-174.762, -714.732, 12.015, 212.116
-173.651, -715.175, 11.956, 212.449
-172.531, -715.577, 11.891, 212.782
-171.403, -715.940, 11.831, 213.115
-170.271, -716.265, 11.773, 213.448
-169.135, -716.555, 11.715, 213.781
-167.995, -716.806, 11.652, 214.114
-166.855, -717.020, 11.592, 214.447
-165.715, -717.200, 11.534, 214.780
-164.575, -717.349, 11.475, 215.113
-163.438, -717.462, 11.414, 215.446
-162.303, -717.542, 11.371, 215.779
-161.169, -717.590, 11.365, 216.112
-160.031, -717.607, 11.401, 216.445
-158.887, -717.592, 11.477, 216.778
-157.735, -717.541, 11.581, 217.111
-156.573, -717.453, 11.715, 217.444
-155.400, -717.328, 11.872, 217.777
-154.214, -717.166, 12.045, 218.110
-153.017, -716.961, 12.223, 218.443
-151.810, -716.715, 12.411, 218.776
-150.592, -716.429, 12.604, 219.109
-149.365, -716.099, 12.791, 219.442
-148.131, -715.728, 12.979, 219.775
-146.889, -715.317, 13.163, 220.108
-145.644, -714.864, 13.335, 220.441
-144.396, -714.371, 13.492, 220.774
-143.148, -713.842, 13.614, 221.107
-141.908, -713.277, 13.671, 221.440
-140.680, -712.681, 13.650, 221.773
-139.473, -712.060, 13.546, 222.106
-138.296, -711.417, 13.371, 222.439
-137.150, -710.756, 13.158, 222.772
-136.041, -710.077, 12.935, 223.105
-134.966, -709.383, 12.735, 223.438
-133.921, -708.674, 12.576, 223.771
-132.905, -707.946, 12.462, 224.104
-131.914, -707.197, 12.398, 224.437
-130.945, -706.427, 12.375, 224.770
-129.993, -705.635, 12.382, 225.103
-129.064, -704.816, 12.400, 225.436
-128.155, -703.971, 12.425, 225.769
-127.267, -703.101, 12.442, 226.102
-126.407, -702.204, 12.435, 226.435
-125.575, -701.284, 12.407, 226.768
-124.771, -700.344, 12.353, 227.101
-123.995, -699.390, 12.274, 227.434
-123.254, -698.422, 12.172, 227.767
-122.545, -697.441, 12.064, 228.100
-121.868, -696.452, 11.959, 228.433
-121.226, -695.452, 11.858, 228.766
-120.617, -694.442, 11.776, 229.099
-120.038, -693.422, 11.713, 229.432
-119.493, -692.388, 11.676, 229.765
-118.980, -691.340, 11.687, 230.098
-118.494, -690.274, 11.744, 230.431
-118.036, -689.187, 11.840, 230.764
-117.601, -688.078, 11.969, 231.097
-117.195, -686.943, 12.119, 231.430
-116.816, -685.782, 12.289, 231.763
-116.463, -684.594, 12.474, 232.096
-116.136, -683.379, 12.668, 232.429
-115.836, -682.137, 12.863, 232.762
